rowId,city_name,town_name,latitude,longitude,households,population,e_stat_code
164,桑名市,西別所（東部）,35.061267,136.660907,723,1709,24205115201
54,桑名市,西矢田町,35.057352,136.682753,40,103,242050540
161,桑名市,額田（南部）,35.063522,136.638038,130,311,24205113002
160,桑名市,額田（北部）,35.066838,136.639875,591,1669,24205113001
255,桑名市,野田一丁目,35.078458,136.633709,240,543,24205159001
257,桑名市,野田三丁目,35.081501,136.631021,196,451,24205159003
256,桑名市,野田二丁目,35.079981,136.633044,157,356,24205159002
259,桑名市,野田五丁目,35.081831,136.628597,152,340,24205159005
260,桑名市,野田六丁目,35.077925,136.629660,206,439,24205159006
258,桑名市,野田四丁目,35.084009,136.630058,136,295,24205159004
146,桑名市,能部,35.048533,136.635452,242,593,242051070
117,桑名市,播磨（西部）,35.085281,136.660412,294,644,24205090002
116,桑名市,播磨（東部）,35.077069,136.671234,428,905,24205090001
166,桑名市,稗田,35.056948,136.657467,142,367,242051160
104,桑名市,東方（尾弓田）,35.069070,136.677679,1718,3684,24205085303
105,桑名市,東方（南部）,35.075625,136.671564,228,378,24205085304
103,桑名市,東方（福島前）,35.075156,136.683919,514,955,24205085302
102,桑名市,東方（北部）,35.062624,136.675631,135,368,24205085301
151,桑名市,東正和台一丁目,35.051122,136.633688,57,139,24205111001
157,桑名市,東正和台七丁目,35.048185,136.638134,74,170,24205111007
153,桑名市,東正和台三丁目,35.047459,136.635631,148,317,24205111003
152,桑名市,東正和台二丁目,35.048342,136.633854,87,220,24205111002
155,桑名市,東正和台五丁目,35.050738,136.637790,65,137,24205111005
156,桑名市,東正和台六丁目,35.049435,136.638107,128,303,24205111006
154,桑名市,東正和台四丁目,35.049090,136.635503,106,238,24205111004
42,桑名市,東鍋屋町,35.055522,136.689353,54,184,242050420
53,桑名市,東矢田町,35.056999,136.684764,57,143,242050530
223,桑名市,福江,35.033886,136.694577,49,113,242051480
121,桑名市,福島,35.074939,136.687046,823,1857,242050940
222,桑名市,福地,35.033117,136.697815,105,287,242051470
8,桑名市,宝殿町,35.067453,136.694502,38,94,242050080
69,桑名市,本願寺,35.060077,136.678839,136,283,242050630
12,桑名市,本町,35.066742,136.695452,50,139,242050120
162,桑名市,増田,35.057454,136.647217,111,255,242051140
132,桑名市,松並町一丁目,35.065778,136.675365,104,265,24205102001
133,桑名市,松並町二丁目,35.065962,136.672712,47,121,24205102002
239,桑名市,松ノ木一丁目,35.077345,136.647277,221,532,24205157001
245,桑名市,松ノ木七丁目,35.072524,136.643181,282,753,24205157007
241,桑名市,松ノ木三丁目,35.077229,136.640679,93,227,24205157003
240,桑名市,松ノ木二丁目,35.076131,136.643691,279,699,24205157002
243,桑名市,松ノ木五丁目,35.075290,136.639035,107,267,24205157005
246,桑名市,松ノ木八丁目,35.075033,136.646426,131,356,24205157008
244,桑名市,松ノ木六丁目,35.075307,136.641749,151,387,24205157006
242,桑名市,松ノ木四丁目,35.077198,136.637459,160,375,24205157004
66,桑名市,三ツ矢橋,35.058272,136.682886,119,246,242050610
18,桑名市,南魚町,35.065088,136.693570,48,105,242050180
44,桑名市,南寺町,35.064517,136.692489,33,66,242050440
10,桑名市,宮町,35.067755,136.695384,15,42,242050100
21,桑名市,宮通,35.064556,136.695327,26,65,242050210
216,桑名市,安永,35.049395,136.680478,1078,2438,242051420
70,桑名市,矢田,35.059964,136.677127,903,2072,242050640
39,桑名市,矢田磧,35.058652,136.686380,144,370,242050390
1,桑名市,吉之丸,35.063864,136.698948,160,390,242050010
159,桑名市,蓮花寺（南部）,35.065524,136.648311,490,1175,24205112002
158,桑名市,蓮花寺（北部）,35.067214,136.649952,830,1750,24205112001
14,桑名市,三崎通,35.066952,136.693455,51,90,242050140
80,桑名市,中央町一丁目,35.063775,136.685590,125,237,24205072001
82,桑名市,中央町三丁目,35.062625,136.687505,44,56,24205072003
81,桑名市,中央町二丁目,35.062785,136.683127,125,254,24205072002
84,桑名市,中央町五丁目,35.060548,136.686593,282,610,24205072005
83,桑名市,中央町四丁目,35.062031,136.686730,13,28,24205072004
35,桑名市,伝馬町,35.057175,136.689977,88,182,242050350
52,桑名市,住吉町,35.069984,136.695561,0,0,242050520
28,桑名市,元赤須賀,35.061241,136.700090,167,367,242050280
32,桑名市,八幡町,35.059143,136.693605,63,147,242050320
89,桑名市,八間通,35.066546,136.690375,39,78,242050770
38,桑名市,千代田町,35.059000,136.683914,48,109,242050380
23,桑名市,吉津屋町,35.062996,136.692511,41,113,242050230
47,桑名市,堤原,35.067855,136.689360,61,152,242050470
33,桑名市,外堀,35.059933,136.694058,165,391,242050330
